Age,AgeGroup,Attrition,Attrition_Flag,Department,Education,EducationLevel,JobRole_Clean,Gender,MaritalStatus_Clean,Monthly Income,MonthlyIncome_Lakhs,SalaryBand,OverTime_Flag,Percent Salary Hike,Performance Rating,PerformanceRating_Clean,HighPerformer,Total Working Years,Years At Company,TenureGroup,LongTenure,NewHire,Work Life Balance,WorkLifeBalance_Level,GoodWorkLife,PoorWorkLife,Stock Option Level,HasStockOptions,Num Companies Worked,Distance From Home,AvgSatisfaction,HighSatisfaction,LowSatisfaction,HighInvolvement,LowInvolvement,HighPaid,LowPaid,EmploymentStatus
24,18-25,No,0,R&D,High School,,Laboratory Technician,Male,Married,2774,0.02774,<20K,0,12,3,Fully Meets,0,6,5,5-10 years,0,0,3,Good,1,0,1,1,0,18,2.6666666666666665,0,0,1,0,0,1,Current
34,26-35,No,0,R&D,Master's Degree,,Research Scientist,Female,Divorced,4505,0.04505,<20K,0,15,3,Fully Meets,0,12,1,1-3 years,0,0,3,Good,1,0,1,1,6,6,2.6666666666666665,0,0,0,1,0,1,Current
37,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Single,7428,0.07428,<20K,0,12,3,Fully Meets,0,12,5,5-10 years,0,0,3,Good,1,0,0,0,2,3,2.6666666666666665,0,0,1,0,0,1,Current
34,26-35,No,0,R&D,Bachelor's Degree,,Manager,Female,Single,11631,0.11631,<20K,0,12,3,Fully Meets,0,14,11,10-15 years,1,0,3,Good,1,0,0,0,2,5,2.6666666666666665,0,0,0,1,0,1,Current
36,36-45,No,0,Sales,Associates Degree,,Sales Executive,Female,Married,9738,0.09738,<20K,0,14,3,Fully Meets,0,10,9,5-10 years,1,0,3,Good,1,0,1,1,0,11,3.0,0,0,1,0,0,1,Current
36,36-45,No,0,R&D,Associates Degree,,Laboratory Technician,Female,Divorced,2835,0.02835,<20K,0,22,4,Exceeds,1,7,1,1-3 years,0,0,3,Good,1,0,1,1,5,3,2.0,0,1,1,0,0,1,Current
43,36-45,No,0,Sales,Associates Degree,,Manager,Male,Married,16959,0.16959,<20K,1,12,3,Fully Meets,0,25,25,20+ years,1,0,4,Excellent,1,0,2,1,1,26,3.6666666666666665,1,0,1,0,0,1,Current
30,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Divorced,2613,0.02613,<20K,0,25,4,Exceeds,1,10,10,10-15 years,1,0,2,Average,0,1,3,1,1,23,2.3333333333333335,0,0,0,1,0,1,Current
33,26-35,No,0,Sales,Associates Degree,,Sales Executive,Male,Married,6146,0.06146,<20K,0,13,3,Fully Meets,0,8,7,5-10 years,1,0,4,Excellent,1,0,1,1,0,22,2.0,0,1,1,0,0,1,Current
56,56-65,Yes,1,R&D,Master's Degree,,Research Scientist,Female,Married,4963,0.04963,<20K,1,18,3,Fully Meets,0,7,5,5-10 years,0,0,3,Good,1,0,3,1,9,14,1.6666666666666667,0,1,1,0,0,1,Ex-Employee
51,46-55,No,0,R&D,Bachelor's Degree,,Research Director,Male,Single,19537,0.19537,<20K,0,13,3,Fully Meets,0,23,20,20+ years,1,0,3,Good,1,0,0,0,7,6,2.3333333333333335,0,0,1,0,0,1,Current
31,26-35,Yes,1,Sales,Master's Degree,,Sales Executive,Male,Married,6172,0.06172,<20K,1,18,3,Fully Meets,0,12,7,5-10 years,1,0,2,Average,0,1,0,0,4,6,2.3333333333333335,0,0,0,1,0,1,Ex-Employee
26,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Married,2368,0.02368,<20K,0,19,3,Fully Meets,0,5,5,5-10 years,0,0,2,Average,0,1,0,0,1,6,2.6666666666666665,0,0,0,1,0,1,Current
58,56-65,Yes,1,R&D,Master's Degree,,Healthcare Representative,Female,Married,10312,0.10312,<20K,0,12,3,Fully Meets,0,40,40,,1,0,2,Average,0,1,1,1,1,23,4.0,1,0,1,0,0,1,Ex-Employee
19,18-25,Yes,1,Sales,High School,,Sales Representative,Male,Single,1675,0.01675,<20K,1,19,3,Fully Meets,0,0,0,<1 year,0,1,2,Average,0,1,0,0,1,22,3.6666666666666665,1,0,1,0,0,1,Ex-Employee
22,18-25,No,0,R&D,High School,,Laboratory Technician,Male,Married,2523,0.02523,<20K,0,14,3,Fully Meets,0,3,2,1-3 years,0,0,3,Good,1,0,1,1,0,2,3.3333333333333335,1,0,1,0,0,1,Current
49,46-55,No,0,R&D,Master's Degree,,Manufacturing Director,Female,Married,6567,0.06567,<20K,0,14,3,Fully Meets,0,16,15,15-20 years,1,0,2,Average,0,1,0,0,1,20,2.3333333333333335,0,0,1,0,0,1,Current
43,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Single,4739,0.04739,<20K,0,12,3,Fully Meets,0,18,3,3-5 years,0,0,3,Good,1,0,0,0,4,28,3.0,0,0,1,0,0,1,Current
50,46-55,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Single,9208,0.09208,<20K,0,11,3,Fully Meets,0,16,2,1-3 years,0,0,3,Good,1,0,0,0,4,12,3.6666666666666665,1,0,1,0,0,1,Current
31,26-35,Yes,1,Sales,Bachelor's Degree,,Sales Executive,Female,Married,4559,0.04559,<20K,1,11,3,Fully Meets,0,4,2,1-3 years,0,0,3,Good,1,0,1,1,3,20,2.6666666666666665,0,0,0,1,0,1,Ex-Employee
41,36-45,No,0,Sales,High School,,Sales Executive,Male,Divorced,8189,0.08189,<20K,1,13,3,Fully Meets,0,12,9,5-10 years,1,0,3,Good,1,0,1,1,3,9,3.0,0,0,1,0,0,1,Current
26,26-35,No,0,HR,High School,,Human Resources,Female,Married,2942,0.02942,<20K,0,23,4,Exceeds,1,8,8,5-10 years,1,0,3,Good,1,0,1,1,1,25,3.3333333333333335,1,0,1,0,0,1,Current
36,36-45,No,0,R&D,Associates Degree,,Manufacturing Director,Male,Divorced,4941,0.04941,<20K,0,20,4,Exceeds,1,7,3,3-5 years,0,0,3,Good,1,0,2,1,6,6,2.6666666666666665,0,0,1,0,0,1,Current
51,46-55,Yes,1,R&D,Master's Degree,,Manufacturing Director,Male,Single,10650,0.1065,<20K,0,15,3,Fully Meets,0,18,4,3-5 years,0,0,3,Good,1,0,0,0,2,8,3.0,0,0,0,1,0,1,Ex-Employee
39,36-45,No,0,Sales,Master's Degree,,Sales Executive,Female,Married,5902,0.05902,<20K,0,14,3,Fully Meets,0,17,15,15-20 years,1,0,4,Excellent,1,0,1,1,4,4,3.3333333333333335,1,0,0,1,0,1,Current
25,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Married,8639,0.08639,<20K,0,18,3,Fully Meets,0,6,2,1-3 years,0,0,3,Good,1,0,0,0,2,28,2.6666666666666665,0,0,0,1,0,1,Current
30,26-35,No,0,HR,Bachelor's Degree,,Human Resources,Male,Married,6347,0.06347,<20K,1,19,3,Fully Meets,0,12,11,10-15 years,1,0,1,Bad,0,1,0,0,0,9,3.6666666666666665,1,0,1,0,0,1,Current
32,26-35,Yes,1,R&D,Bachelor's Degree,,Laboratory Technician,Female,Single,4200,0.042,<20K,0,22,4,Exceeds,1,10,5,5-10 years,0,0,4,Excellent,1,0,0,0,7,9,1.0,0,1,1,0,0,1,Ex-Employee
45,46-55,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Single,3452,0.03452,<20K,0,13,3,Fully Meets,0,9,6,5-10 years,1,0,2,Average,0,1,0,0,5,29,3.0,0,0,1,0,0,1,Current
38,36-45,No,0,R&D,Doctoral Degree,,Research Scientist,Female,Single,4317,0.04317,<20K,1,20,4,Exceeds,1,19,3,3-5 years,0,0,3,Good,1,0,0,0,3,3,3.0,0,0,1,0,0,1,Current
30,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Single,2632,0.02632,<20K,0,14,3,Fully Meets,0,5,5,5-10 years,0,0,2,Average,0,1,0,0,1,18,2.3333333333333335,0,0,1,0,0,1,Current
32,26-35,No,0,Sales,Associates Degree,,Sales Executive,Male,Divorced,4668,0.04668,<20K,0,17,3,Fully Meets,0,9,8,5-10 years,1,0,4,Excellent,1,0,3,1,0,9,4.0,1,0,0,1,0,1,Current
30,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Divorced,3204,0.03204,<20K,0,14,3,Fully Meets,0,8,3,3-5 years,0,0,3,Good,1,0,1,1,5,5,3.0,0,0,1,0,0,1,Current
30,26-35,No,0,R&D,High School,,Laboratory Technician,Male,Single,2720,0.0272,<20K,0,13,3,Fully Meets,0,6,5,5-10 years,0,0,3,Good,1,0,0,0,0,2,3.3333333333333335,1,0,0,1,0,1,Current
41,36-45,No,0,R&D,Bachelor's Degree,,Manager,Male,Divorced,17181,0.17181,<20K,0,13,3,Fully Meets,0,21,7,5-10 years,1,0,2,Average,0,1,1,1,4,10,2.3333333333333335,0,0,0,1,0,1,Current
41,36-45,No,0,R&D,Master's Degree,,Laboratory Technician,Male,Married,2238,0.02238,<20K,0,21,4,Exceeds,1,7,5,5-10 years,0,0,3,Good,1,0,1,1,2,9,2.6666666666666665,0,0,1,0,0,1,Current
19,18-25,No,0,R&D,High School,,Laboratory Technician,Female,Single,1483,0.01483,<20K,0,14,3,Fully Meets,0,1,1,1-3 years,0,0,3,Good,1,0,0,0,1,3,2.6666666666666665,0,0,1,0,0,1,Current
40,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Divorced,5605,0.05605,<20K,0,11,3,Fully Meets,0,20,20,20+ years,1,0,3,Good,1,0,1,1,1,26,1.6666666666666667,0,1,1,0,0,1,Current
35,36-45,No,0,Sales,Doctoral Degree,,Sales Executive,Male,Married,7295,0.07295,<20K,0,13,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,2,1,1,1,2.0,0,1,1,0,0,1,Current
53,46-55,No,0,Sales,Associates Degree,,Sales Representative,Male,Married,2306,0.02306,<20K,1,20,4,Exceeds,1,13,7,5-10 years,1,0,1,Bad,0,1,1,1,2,6,3.0,0,0,1,0,0,1,Current
45,46-55,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Divorced,2348,0.02348,<20K,0,18,3,Fully Meets,0,20,17,15-20 years,1,0,1,Bad,0,1,1,1,8,9,2.3333333333333335,0,0,1,0,0,1,Current
32,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Single,8998,0.08998,<20K,0,14,3,Fully Meets,0,9,9,5-10 years,1,0,3,Good,1,0,0,0,1,8,3.3333333333333335,1,0,1,0,0,1,Current
29,26-35,No,0,R&D,High School,,Manufacturing Director,Male,Married,4319,0.04319,<20K,0,13,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,1,1,1,1,2.6666666666666665,0,0,1,0,0,1,Current
51,46-55,No,0,R&D,Master's Degree,,Manufacturing Director,Male,Married,6132,0.06132,<20K,0,17,3,Fully Meets,0,10,1,1-3 years,0,0,3,Good,1,0,0,0,2,7,2.6666666666666665,0,0,0,1,0,1,Current
58,56-65,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Married,3346,0.03346,<20K,1,20,4,Exceeds,1,9,1,1-3 years,0,0,2,Average,0,1,1,1,4,9,2.0,0,1,0,1,0,1,Current
40,36-45,No,0,Sales,Master's Degree,,Sales Executive,Male,Married,10855,0.10855,<20K,0,11,3,Fully Meets,0,15,12,10-15 years,1,0,2,Average,0,1,1,1,7,4,2.6666666666666665,0,0,0,1,0,1,Current
34,26-35,No,0,Sales,Master's Degree,,Sales Representative,Female,Married,2231,0.02231,<20K,0,18,3,Fully Meets,0,6,4,3-5 years,0,0,3,Good,1,0,1,1,6,2,3.3333333333333335,1,0,1,0,0,1,Current
22,18-25,No,0,R&D,High School,,Research Scientist,Male,Married,2323,0.02323,<20K,0,24,4,Exceeds,1,2,2,1-3 years,0,0,3,Good,1,0,2,1,1,19,2.6666666666666665,0,0,1,0,0,1,Current
27,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Divorced,2024,0.02024,<20K,0,18,3,Fully Meets,0,6,2,1-3 years,0,0,1,Bad,0,1,1,1,6,9,3.3333333333333335,1,0,1,0,0,1,Current
28,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,2713,0.02713,<20K,0,11,3,Fully Meets,0,5,5,5-10 years,0,0,1,Bad,0,1,1,1,1,21,3.3333333333333335,1,0,1,0,0,1,Current
57,56-65,No,0,R&D,Associates Degree,,Healthcare Representative,Male,Divorced,9439,0.09439,<20K,1,16,3,Fully Meets,0,12,5,5-10 years,0,0,1,Bad,0,1,1,1,3,24,3.0,0,0,1,0,0,1,Current
27,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Divorced,2566,0.02566,<20K,1,15,3,Fully Meets,0,1,1,1-3 years,0,0,2,Average,0,1,1,1,1,3,3.3333333333333335,1,0,0,1,0,1,Current
50,46-55,No,0,R&D,Bachelor's Degree,,Manager,Female,Single,19926,0.19926,<20K,0,15,3,Fully Meets,0,21,5,5-10 years,0,0,3,Good,1,0,0,0,3,11,2.3333333333333335,0,0,1,0,0,1,Current
41,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Divorced,2451,0.02451,<20K,0,12,3,Fully Meets,0,13,9,5-10 years,1,0,3,Good,1,0,1,1,4,14,1.6666666666666667,0,1,1,0,0,1,Current
30,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Married,9419,0.09419,<20K,0,12,3,Fully Meets,0,12,10,10-15 years,1,0,3,Good,1,0,1,1,2,5,3.0,0,0,1,0,0,1,Current
38,36-45,No,0,Sales,Master's Degree,,Sales Executive,Female,Single,8686,0.08686,<20K,0,22,4,Exceeds,1,12,8,5-10 years,1,0,4,Excellent,1,0,0,0,4,1,2.6666666666666665,0,0,0,1,0,1,Current
32,26-35,No,0,R&D,Doctoral Degree,,Research Scientist,Male,Single,3038,0.03038,<20K,0,20,4,Exceeds,1,8,5,5-10 years,0,0,3,Good,1,0,0,0,3,6,2.3333333333333335,0,0,1,0,0,1,Current
27,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,3058,0.03058,<20K,1,16,3,Fully Meets,0,6,5,5-10 years,0,0,2,Average,0,1,1,1,0,17,3.0,0,0,1,0,0,1,Current
19,18-25,Yes,1,Sales,High School,,Sales Representative,Female,Single,2325,0.02325,<20K,0,21,4,Exceeds,1,1,0,<1 year,0,1,4,Excellent,1,0,0,0,0,1,1.6666666666666667,0,1,0,1,0,1,Ex-Employee
36,36-45,No,0,R&D,Associates Degree,,Laboratory Technician,Male,Single,2088,0.02088,<20K,0,12,3,Fully Meets,0,13,8,5-10 years,1,0,2,Average,0,1,0,0,4,3,3.0,0,0,1,0,0,1,Current
30,26-35,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Divorced,3072,0.03072,<20K,0,11,3,Fully Meets,0,12,12,10-15 years,1,0,3,Good,1,0,2,1,1,9,2.3333333333333335,0,0,1,0,0,1,Current
45,46-55,No,0,Sales,Associates Degree,,Sales Executive,Female,Divorced,5006,0.05006,<20K,1,11,3,Fully Meets,0,9,5,5-10 years,0,0,4,Excellent,1,0,1,1,4,4,1.6666666666666667,0,1,1,0,0,1,Current
56,56-65,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Divorced,4257,0.04257,<20K,1,18,3,Fully Meets,0,19,2,1-3 years,0,0,3,Good,1,0,1,1,4,8,2.3333333333333335,0,0,1,0,0,1,Current
33,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Single,2500,0.025,<20K,0,14,3,Fully Meets,0,4,3,3-5 years,0,0,4,Excellent,1,0,0,0,0,2,2.6666666666666665,0,0,1,0,0,1,Current
19,18-25,Yes,1,R&D,Bachelor's Degree,,Laboratory Technician,Male,Single,1102,0.01102,<20K,0,22,4,Exceeds,1,1,1,1-3 years,0,0,2,Average,0,1,0,0,1,2,3.0,0,0,0,1,0,1,Ex-Employee
46,46-55,No,0,Sales,Associates Degree,,Sales Executive,Female,Divorced,10453,0.10453,<20K,0,25,4,Exceeds,1,24,24,20+ years,1,0,3,Good,1,0,3,1,1,1,2.0,0,1,1,0,0,1,Current
38,36-45,No,0,R&D,Associates Degree,,Laboratory Technician,Female,Single,2288,0.02288,<20K,0,12,3,Fully Meets,0,2,2,1-3 years,0,0,3,Good,1,0,0,0,1,9,3.3333333333333335,1,0,1,0,0,1,Current
31,26-35,No,0,R&D,High School,,Research Scientist,Female,Married,3929,0.03929,<20K,1,23,4,Exceeds,1,7,4,3-5 years,0,0,3,Good,1,0,1,1,8,12,3.3333333333333335,1,0,1,0,0,1,Current
34,26-35,No,0,R&D,Associates Degree,,Research Scientist,Female,Single,2311,0.02311,<20K,0,15,3,Fully Meets,0,9,3,3-5 years,0,0,3,Good,1,0,0,0,2,27,3.3333333333333335,1,0,1,0,0,1,Current
41,36-45,Yes,1,Sales,Associates Degree,,Sales Representative,Female,Single,3140,0.0314,<20K,1,22,4,Exceeds,1,4,4,3-5 years,0,0,2,Average,0,1,0,0,1,20,2.6666666666666665,0,0,1,0,0,1,Ex-Employee
50,46-55,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Male,Married,3690,0.0369,<20K,0,15,3,Fully Meets,0,5,3,3-5 years,0,0,2,Average,0,1,1,1,2,1,3.3333333333333335,1,0,0,1,0,1,Current
53,46-55,No,0,R&D,Associates Degree,,Manufacturing Director,Female,Divorced,4450,0.0445,<20K,0,11,3,Fully Meets,0,5,4,3-5 years,0,0,3,Good,1,0,2,1,1,13,2.6666666666666665,0,0,1,0,0,1,Current
33,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Married,2756,0.02756,<20K,0,13,3,Fully Meets,0,8,8,5-10 years,1,0,3,Good,1,0,1,1,1,14,3.3333333333333335,1,0,1,0,0,1,Current
40,36-45,No,0,R&D,High School,,Manager,Female,Married,19033,0.19033,<20K,0,14,3,Fully Meets,0,21,20,20+ years,1,0,3,Good,1,0,1,1,1,4,3.0,0,0,1,0,0,1,Current
55,56-65,No,0,R&D,Master's Degree,,Research Director,Male,Single,18722,0.18722,<20K,0,11,3,Fully Meets,0,36,24,20+ years,1,0,3,Good,1,0,0,0,8,14,3.0,0,0,1,0,0,1,Current
34,26-35,No,0,R&D,High School,,Manufacturing Director,Male,Married,9547,0.09547,<20K,0,17,3,Fully Meets,0,10,10,10-15 years,1,0,2,Average,0,1,0,0,1,2,3.3333333333333335,1,0,0,1,0,1,Current
51,46-55,No,0,R&D,Bachelor's Degree,,Healthcare Representative,Female,Single,13734,0.13734,<20K,0,18,3,Fully Meets,0,21,7,5-10 years,1,0,3,Good,1,0,0,0,3,3,3.0,0,0,1,0,0,1,Current
52,46-55,No,0,R&D,Master's Degree,,Manager,Male,Married,19999,0.19999,<20K,0,14,3,Fully Meets,0,34,33,20+ years,1,0,3,Good,1,0,1,1,0,1,2.3333333333333335,0,0,0,1,0,1,Current
27,26-35,No,0,R&D,Bachelor's Degree,,Research Scientist,Female,Single,2279,0.02279,<20K,0,16,3,Fully Meets,0,7,7,5-10 years,1,0,2,Average,0,1,0,0,1,9,3.3333333333333335,1,0,1,0,0,1,Current
35,36-45,Yes,1,R&D,Associates Degree,,Manufacturing Director,Male,Married,5916,0.05916,<20K,1,13,3,Fully Meets,0,8,1,1-3 years,0,0,3,Good,1,0,0,0,3,23,2.0,0,1,0,1,0,1,Ex-Employee
43,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Divorced,2089,0.02089,<20K,0,14,3,Fully Meets,0,7,5,5-10 years,0,0,4,Excellent,1,0,3,1,4,7,4.0,1,0,1,0,0,1,Current
45,46-55,No,0,R&D,Associates Degree,,Manager,Male,Married,16792,0.16792,<20K,0,23,4,Exceeds,1,22,20,20+ years,1,0,3,Good,1,0,1,1,9,2,3.0,0,0,0,1,0,1,Current
37,36-45,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,3564,0.03564,<20K,1,12,3,Fully Meets,0,8,8,5-10 years,1,0,2,Average,0,1,1,1,1,21,1.3333333333333333,0,1,1,0,0,1,Current
35,36-45,No,0,R&D,Bachelor's Degree,,Laboratory Technician,Female,Single,4425,0.04425,<20K,0,11,3,Fully Meets,0,10,6,5-10 years,1,0,3,Good,1,0,0,0,5,2,2.6666666666666665,0,0,1,0,0,1,Current
42,36-45,No,0,R&D,Associates Degree,,Manufacturing Director,Female,Divorced,5265,0.05265,<20K,0,16,3,Fully Meets,0,11,5,5-10 years,0,0,3,Good,1,0,1,1,2,21,2.6666666666666665,0,0,1,0,0,1,Current
38,36-45,No,0,R&D,Master's Degree,,Manufacturing Director,Male,Married,6553,0.06553,<20K,0,14,3,Fully Meets,0,14,1,1-3 years,0,0,3,Good,1,0,0,0,9,2,3.0,0,0,1,0,0,1,Current
38,36-45,No,0,R&D,Bachelor's Degree,,Manufacturing Director,Male,Married,6261,0.06261,<20K,0,18,3,Fully Meets,0,9,7,5-10 years,1,0,1,Bad,0,1,1,1,3,29,3.0,0,0,1,0,0,1,Current
27,26-35,No,0,R&D,High School,,Manufacturing Director,Male,Married,4298,0.04298,<20K,0,19,3,Fully Meets,0,6,2,1-3 years,0,0,3,Good,1,0,1,1,5,1,2.3333333333333335,0,0,0,1,0,1,Current
49,46-55,No,0,R&D,Master's Degree,,Manufacturing Director,Male,Divorced,6804,0.06804,<20K,1,15,3,Fully Meets,0,7,7,5-10 years,1,0,3,Good,1,0,2,1,1,18,3.0,0,0,1,0,0,1,Current
34,26-35,No,0,R&D,Master's Degree,,Research Scientist,Male,Divorced,3815,0.03815,<20K,1,17,3,Fully Meets,0,5,5,5-10 years,0,0,4,Excellent,1,0,1,1,1,10,3.6666666666666665,1,0,1,0,0,1,Current
40,36-45,No,0,R&D,Associates Degree,,Laboratory Technician,Male,Married,2741,0.02741,<20K,1,15,3,Fully Meets,0,15,7,5-10 years,1,0,4,Excellent,1,0,1,1,8,19,3.3333333333333335,1,0,1,0,0,1,Current
38,36-45,Yes,1,R&D,High School,,Healthcare Representative,Male,Married,6673,0.06673,<20K,1,19,3,Fully Meets,0,17,1,1-3 years,0,0,3,Good,1,0,0,0,7,29,1.6666666666666667,0,1,1,0,0,1,Ex-Employee
29,26-35,Yes,1,Sales,Bachelor's Degree,,Sales Executive,Female,Married,7639,0.07639,<20K,0,22,4,Exceeds,1,10,10,10-15 years,1,0,2,Average,0,1,3,1,1,27,3.3333333333333335,1,0,1,0,0,1,Ex-Employee
22,18-25,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Divorced,2328,0.02328,<20K,1,16,3,Fully Meets,0,4,4,3-5 years,0,0,2,Average,0,1,1,1,1,5,2.3333333333333335,0,0,1,0,0,1,Current
36,36-45,No,0,R&D,High School,,Laboratory Technician,Female,Single,2153,0.02153,<20K,0,13,3,Fully Meets,0,8,8,5-10 years,1,0,3,Good,1,0,0,0,1,18,2.3333333333333335,0,0,1,0,0,1,Current
40,36-45,No,0,R&D,Doctoral Degree,,Healthcare Representative,Male,Married,4876,0.04876,<20K,0,14,3,Fully Meets,0,5,3,3-5 years,0,0,1,Bad,0,1,1,1,9,9,4.0,1,0,0,1,0,1,Current
46,46-55,No,0,R&D,Master's Degree,,Healthcare Representative,Male,Divorced,9396,0.09396,<20K,0,16,3,Fully Meets,0,17,4,3-5 years,0,0,3,Good,1,0,1,1,7,1,2.6666666666666665,0,0,1,0,0,1,Current
32,26-35,Yes,1,Sales,Master's Degree,,Sales Executive,Male,Married,10400,0.104,<20K,0,11,3,Fully Meets,0,14,14,10-15 years,1,0,2,Average,0,1,0,0,1,4,3.6666666666666665,1,0,0,1,0,1,Ex-Employee
30,26-35,No,0,R&D,High School,,Manufacturing Director,Male,Single,8474,0.08474,<20K,0,22,4,Exceeds,1,12,11,10-15 years,1,0,3,Good,1,0,0,0,1,1,3.0,0,0,0,1,0,1,Current
27,26-35,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Single,9981,0.09981,<20K,0,14,3,Fully Meets,0,7,7,5-10 years,1,0,3,Good,1,0,0,0,1,20,3.6666666666666665,1,0,1,0,0,1,Current
51,46-55,No,0,R&D,Master's Degree,,Research Director,Male,Married,12490,0.1249,<20K,0,16,3,Fully Meets,0,16,10,10-15 years,1,0,1,Bad,0,1,2,1,5,8,2.6666666666666665,0,0,0,1,0,1,Current
30,26-35,Yes,1,R&D,Bachelor's Degree,,Research Scientist,Female,Single,2657,0.02657,<20K,1,11,3,Fully Meets,0,8,5,5-10 years,0,0,3,Good,1,0,0,0,5,3,2.6666666666666665,0,0,1,0,0,1,Ex-Employee
41,36-45,No,0,Sales,Bachelor's Degree,,Manager,Female,Single,13591,0.13591,<20K,1,18,3,Fully Meets,0,16,1,1-3 years,0,0,3,Good,1,0,0,0,3,6,3.6666666666666665,1,0,1,0,0,1,Current
30,26-35,Yes,1,Sales,Master's Degree,,Sales Executive,Female,Single,6696,0.06696,<20K,0,15,3,Fully Meets,0,9,6,5-10 years,1,0,2,Average,0,1,0,0,5,26,2.3333333333333335,0,0,0,1,0,1,Ex-Employee
29,26-35,Yes,1,R&D,Bachelor's Degree,,Research Scientist,Male,Single,2058,0.02058,<20K,0,14,3,Fully Meets,0,7,6,5-10 years,1,0,2,Average,0,1,0,0,0,1,3.3333333333333335,1,0,1,0,0,1,Ex-Employee
45,46-55,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Single,8865,0.08865,<20K,0,12,3,Fully Meets,0,23,19,15-20 years,1,0,3,Good,1,0,0,0,6,6,4.0,1,0,0,1,0,1,Current
54,46-55,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Married,5940,0.0594,<20K,0,14,3,Fully Meets,0,16,6,5-10 years,1,0,3,Good,1,0,1,1,2,3,3.0,0,0,1,0,0,1,Current
36,36-45,No,0,R&D,Associates Degree,,Laboratory Technician,Male,Single,5914,0.05914,<20K,0,16,3,Fully Meets,0,16,13,10-15 years,1,0,4,Excellent,1,0,0,0,8,5,3.3333333333333335,1,0,1,0,0,1,Current
33,26-35,No,0,R&D,Master's Degree,,Research Scientist,Female,Married,2622,0.02622,<20K,0,21,4,Exceeds,1,7,3,3-5 years,0,0,3,Good,1,0,0,0,6,4,3.0,0,0,0,1,0,1,Current
37,36-45,No,0,R&D,Bachelor's Degree,,Research Director,Male,Divorced,12185,0.12185,<20K,1,14,3,Fully Meets,0,10,10,10-15 years,1,0,3,Good,1,0,3,1,1,11,3.0,0,0,1,0,0,1,Current
38,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Male,Divorced,10609,0.10609,<20K,0,12,3,Fully Meets,0,17,16,15-20 years,1,0,2,Average,0,1,2,1,0,3,2.3333333333333335,0,0,1,0,0,1,Current
31,26-35,No,0,R&D,Master's Degree,,Manufacturing Director,Male,Married,4345,0.04345,<20K,0,12,3,Fully Meets,0,6,5,5-10 years,0,0,3,Good,1,0,1,1,0,1,3.3333333333333335,1,0,0,1,0,1,Current
59,56-65,No,0,R&D,Bachelor's Degree,,Research Scientist,Male,Married,2177,0.02177,<20K,0,17,3,Fully Meets,0,7,1,1-3 years,0,0,3,Good,1,0,1,1,3,3,2.6666666666666665,0,0,0,1,0,1,Current
37,36-45,No,0,Sales,Master's Degree,,Sales Representative,Male,Divorced,2793,0.02793,<20K,0,17,3,Fully Meets,0,13,9,5-10 years,1,0,3,Good,1,0,1,1,4,4,2.6666666666666665,0,0,1,0,0,1,Current
29,26-35,No,0,Sales,High School,,Sales Executive,Female,Married,7918,0.07918,<20K,0,14,3,Fully Meets,0,11,11,10-15 years,1,0,3,Good,1,0,1,1,1,1,3.3333333333333335,1,0,1,0,0,1,Current
35,36-45,No,0,Sales,Bachelor's Degree,,Sales Executive,Female,Single,8789,0.08789,<20K,0,14,3,Fully Meets,0,10,10,10-15 years,1,0,4,Excellent,1,0,0,0,1,1,2.3333333333333335,0,0,1,0,0,1,Current
